# pre-flip -> post-flip sha map, saltworks
# derived by docs/ledger-tools/flipmap.sh from refs/pre-flip/master (2b9dd57) -> HEAD (19c59a1)
# validated 5/5 against the helm citation-law pairs of 08/16 19:20
# columns: pre<TAB>post<TAB>key-strength   -- date-only rows rest on WEAKER evidence
6ed632e	d9454c6	date+subject
6eea29f	639610a	date+subject
6f4e926	f1d0bb6	date+subject
6f60944	a34e1ad	date+subject
6f7abdf	54fd477	date+subject
6fd1b45	95c9b36	date+subject
6fe3e8a	31e9e5e	date+subject
6ff6803	d7530fa	date+subject
7012d3d	88bd921	date+subject
7090b9f	059f3b3	date+subject
70c04ed	4d2d891	date+subject
70c15bd	b8d3c7e	date+subject
70d8e96	5cc8b55	date+subject
70e1ca1	0a98a20	date+subject
7101637	a10abbf	date+subject
712670b	b2cb151	date+subject
7148020	debbb1f	date+subject
72dc7a6	1ddc579	date+subject
72ebb7a	7d96c5c	date+subject
730bcd7	7e50764	date+subject
730f1d2	2e4ace8	date+subject
7350e37	59fa1be	date+subject
7364548	bc3333f	date+subject
7385e52	de5aaeb	date+subject
739a60c	492d7bb	date+subject
73c99f9	a88ca5c	date+subject
73dee5a	6276f67	date+subject
74035a9	902e6cb	date+subject
740b088	0c432be	date+subject
744a120	26e981c	date+subject
747402e	0c0fe2d	date+subject
749792d	573672a	date+subject
74fd26b	6e31caa	date+subject
752675c	ad683a8	date+subject
7542d96	9c6af3c	date+subject
754c566	7fe3e44	date+subject
75d43b3	91548bb	date+subject
75e8911	13369fe	date+subject
7608961	9fb88d1	date+subject
760f5ff	294c4f0	date+subject
76107b9	7ff6e65	date+subject
763d02a	2d0e4e0	date+subject
7658f68	321ef33	date+subject
768ce11	dda1bb7	date+subject
76c9522	abc9707	date+subject
7700e55	34e135b	date+subject
7750bbf	06637fa	date+subject
77527b3	66d7964	date+subject
777c5b4	9e85db0	date+subject
778b11e	aee8c70	date+subject
77aa547	26f66a5	date+subject
7825530	a15a2a4	date+subject
7838374	eb88fc5	date+subject
787bb7e	47b9b9b	date+subject
789d47d	c69ddbb	date+subject
78ae523	3724f0d	date+subject
78c2af6	c51624f	date+subject
78f61b7	d25ad6e	date+subject
792ffa7	4b9ea7b	date+subject
7958286	129edab	date+subject
796621e	723950a	date+subject
79bb72a	2d4c7d2	date+subject
79be1ed	9ce2231	date+subject
79d107e	61d9b7c	date+subject
7a49446	7874559	date+subject
7a9d537	20426c0	date+subject
7af3c05	d0c2284	date+subject
7b0e99a	f3a3aea	date+subject
7b175ff	f825319	date+subject
7b2cab4	4129be9	date+subject
7b315ab	9062621	date+subject
7b48fe5	f511d4a	date+subject
7b616e6	a120522	date+subject
7b76b39	589da17	date+subject
7b961e4	a3573ba	date+subject
7c08514	cb0d722	date+subject
7c8e313	7c52897	date+subject
7c9064e	bc25cbd	date+subject
7d5a7a0	adaffd9	date+subject
7d783fd	cb39e01	date+subject
7d7c329	6173461	date+subject
7d7eefc	ae81bf0	date+subject
7d8a309	7197e97	date+subject
7d8a751	0be3204	date+subject
7dcffff	d475955	date+subject
7de0cb8	b8eedac	date+subject
7e6262a	7490ab5	date+subject
7e9f6a3	fb6853e	date+subject
7eac344	dbaa838	date+subject
7eebd0e	2b92c1b	date+subject
7f21fa2	0f09c47	date+subject
7f56714	f677397	date+subject
7f92594	678b49b	date+subject
8078ec8	2dd89b3	date+subject
80a116e	b2f296c	date+subject
80c572a	7df4506	date+subject
80c846f	2ef4abf	date+subject
80e2768	6185731	date+subject
811fe37	cc1bd76	date+subject
812c7f8	f5bb137	date+subject
8151e08	afdae4a	date+subject
8179cb8	173a8d3	date+subject
818f009	59c9120	date+subject
819c685	e0b9450	date+subject
819f2c4	4566ffd	date+subject
81bf3d2	d79bf41	date+subject
81cd8f4	dde817c	date+subject
81d34ba	4c7eaa5	date+subject
81eecc3	8926516	date+subject
82155b2	e49dc9e	date+subject
8287fd9	6bfb4d3	date+subject
83100e5	7e397fa	date+subject
832e220	1fa1810	date+subject
8348942	81b5486	date+subject
834e35b	72d845e	date+subject
837a6a1	dea667a	date+subject
83a3431	eaa1f54	date+subject
83bf20b	32c259a	date+subject
8431da2	39ba913	date+subject
84690c0	f2aac3a	date+subject
853977f	6e5cc6f	date+subject
8559327	d7f8420	date+subject
8569932	eb4f868	date+subject
856c16c	d0a986d	date+subject
8587e45	3332c50	date+subject
859892f	d626239	date+subject
85aaa16	487e2ea	date+subject
85ca1e1	a523579	date+subject
86031dd	e3552ea	date+subject
862d5d5	1c2b944	date+subject
8630b59	c231565	date+subject
8637e2e	c5e5641	date+subject
8650d64	c29ba2b	date+subject
86530df	06f3ea9	date+subject
86553a6	c0d27a9	date+subject
86a0247	e8638f0	date+subject
878e669	9fbc055	date+subject
87d4a96	a4a89e4	date+subject
87f864c	2ebf3cf	date+subject
8858017	8a169e9	date+subject
8859512	04feed7	date+subject
88caecb	545af15	date+subject
88ee26e	4e39c3c	date+subject
8932d37	b02991b	date+subject
89604f9	bd1984c	date+subject
8968066	a38328a	date+subject
89b20a1	f6d2350	date+subject
89dc864	dd83b3b	date+subject
89e8462	a9162f6	date+subject
89f54e7	73a71f6	date+subject
8a00edf	4237ef7	date+subject
8a20629	dcd5dc1	date+subject
8a7adb9	e219695	date+subject
8af6b03	32cc663	date+subject
8af9e6c	aac7771	date+subject
8b3246b	27ed3a9	date+subject
8b517f1	5ac8cd5	date+subject
8b8153a	6b7cf5f	date+subject
8bb50c9	a997e5c	date+subject
8be6d48	86222d9	date+subject
8bfd33a	e64045e	date+subject
8c137e5	08d52f8	date+subject
8c3dc90	e902cfc	date+subject
8c4f8d7	399d9ce	date+subject
8c5ee81	fd04c04	date+subject
8c7243a	7c98fdb	date+subject
8d11a8a	04cc93d	date+subject
8d402bc	f93e138	date+subject
8d4d30b	ed05797	date+subject
8d5eb71	5e5fc25	date+subject
8d8ab47	31b021e	date+subject
8e19cfd	142e8b3	date+subject
8e4c044	b538d04	date+subject
8e64d56	e7b3889	date+subject
8e684aa	427f47c	date+subject
8e6dd5d	b4f4dbc	date+subject
8e83e85	7ac88c7	date+subject
8ebedf4	d187102	date+subject
8ed6c28	ae0f486	date+subject
8f4f2e0	5d11cdf	date+subject
8f9bbda	753fd02	date+subject
8fc4a55	13e0653	date+subject
8fc5272	6d8b017	date+subject
8fe9c08	762ff2d	date+subject
90192fa	8b784bb	date+subject
901eac6	07c09da	date+subject
9022544	276072f	date+subject
903cc09	d1722df	date+subject
904cbb5	a041f8e	date+subject
907648a	6ea65df	date+subject
90c1f5b	dbf1035	date+subject
90df422	f2a8df4	date+subject
90e5472	e0d31b9	date+subject
90fd79d	d7483a5	date+subject
91267aa	c44d658	date+subject
9149c6b	2c8f4dd	date+subject
9150e03	e45fdb8	date+subject
9158cdc	ee01407	date+subject
91a2045	6f4574e	date+subject
91e23d1	5a30196	date+subject
9219c0c	9324c54	date+subject
924a44e	80605f1	date+subject
924c672	4f3b80d	date+subject
9254625	9b5975d	date+subject
9263e19	1694a30	date+subject
927f331	e4c0e85	date+subject
929d688	6170c11	date+subject
92ed3e7	1d95246	date+subject
9316ea4	e8b2e38	date+subject
933184f	c82e0cf	date+subject
933c7e9	a67929d	date+subject
938206f	757ebe5	date+subject
938b0e7	df906e7	date+subject
93dbd86	41cd2f4	date+subject
93e1cb7	851b3af	date+subject
941a4b4	7236462	date+subject
942af04	4628c7c	date+subject
942c774	3281a95	date+subject
943234b	be8d79d	date+subject
945b1bc	4279938	date+subject
94614fe	7a107d0	date+subject
94e988b	07789ef	date+subject
95142ea	4e414cd	date+subject
955794d	5de7ce9	date+subject
9562cd2	97c9140	date+subject
956f986	01060af	date+subject
9574de6	a4d1a94	date+subject
95c2497	eb179d6	date+subject
960b7cf	0225d58	date+subject
969b1fe	dfaa6bb	date+subject
96fbb3d	c17d421	date+subject
970ad6c	9183f3d	date+subject
9717a17	43bccc5	date+subject
973a2f7	15f2a9c	date+subject
975d53c	f05685a	date+subject
9788792	8738f34	date+subject
9792baa	f78c944	date+subject
97c60ee	87d7d8b	date+subject
97e041f	9407192	date+subject
9829aa5	6d9ef53	date+subject
983e9d6	127353c	date+subject
98640ce	f47b8b3	date+subject
9888da2	431c2b3	date+subject
989f127	a2d5385	date+subject
98bd0a8	b9b3568	date+subject
98fd83c	5eedb3c	date+subject
9915a60	6b17c43	date+subject
9938951	c34dcb4	date+subject
997f44c	8a0d906	date+subject
99c88ae	4b4ae79	date+subject
99ebfa8	cf547cc	date+subject
99f170b	b86d6f9	date+subject
9a2ae82	8f9ab1b	date+subject
9a30d9f	6d05b9c	date+subject
9a551dd	866bbe4	date+subject
9a867fc	cc0c95c	date+subject
9aa779f	3bff642	date+subject
9aab66c	1ace9e3	date+subject
9aef47d	2bccb4b	date+subject
9b06fba	737823f	date+subject
9b180e2	017b2ac	date+subject
9b205b3	5c42bf5	date+subject
9b5aeef	eb43fb0	date+subject
9b67f99	7ede136	date+subject
9b8246d	1ab0eb7	date+subject
9b96faa	1ceae6b	date+subject
9ba9d0e	535d6f4	date+subject
9bd892a	a6a7f9f	date+subject
9c24b12	d9584c8	date+subject
9c5019d	ff92c5a	date+subject
9c673f0	9115649	date+subject
9c95c2e	66632f5	date+subject
9caa090	e34f572	date+subject
9cf2a1a	4be595a	date+subject
9d0e2ef	8bd2326	date+subject
9d1ef13	202ddef	date+subject
9d5a6a4	50d8eba	date+subject
9d9917b	227ea57	date+subject
9da33d8	f90b557	date+subject
9dd5ae6	6553cc1	date+subject
9df0c65	0b88d9f	date+subject
9e2dacc	8374bb3	date+subject
9e2e20c	ac883a4	date+subject
9e6f204	fded9bc	date+subject
9edb087	df530ce	date+subject
9ef55ff	ee5bf97	date+subject
9efc4f5	58832dc	date+subject
9f167e6	6dbd09e	date+subject
9f587d4	3820f3c	date+subject
9fcb575	2f8a78c	date+subject
9fef1e6	70dde3a	date+subject
a00b651	22d5bed	date+subject
a0119a2	e05eaa5	date+subject
a013aa2	9e18f2d	date+subject
a0258a7	fd7c24f	date+subject
a027211	1af426e	date+subject
a02c956	6437247	date+subject
a0320d5	93235cf	date+subject
a09417c	50c4916	date+subject
a0a5729	6ee11c2	date+subject
a0b3bad	32f66dd	date+subject
a0e2c4a	28a2842	date+subject
a10a8e0	822ab68	date+subject
a132cd9	550ec7a	date+subject
a145016	9905013	date+subject
a15070d	d1ad5f0	date+subject
a1780b3	c76f7c0	date+subject
a1a29b2	123b69c	date+subject
a1ccddb	65dbf73	date+subject
a1d8c1e	515058c	date+subject
a1e7530	c88a756	date+subject
a1f246e	f97c5b6	date+subject
a2155d5	79293b5	date+subject
a24de6b	7102579	date+subject
a28cb6c	a4338b1	date+subject
a2b3c24	75e69af	date+subject
a2c6470	f8e5020	date+subject
a2e1a83	c852dee	date+subject
a2fa973	711d845	date+subject
a326b04	4e3317e	date+subject
a365a5d	1701f26	date+subject
a3d4471	946cff8	date+subject
a41ed3a	86894f7	date+subject
a48c5c1	b7c507c	date+subject
a4a6a2b	7adec6d	date+subject
a4d84d2	7869f40	date+subject
a4e13e1	6add177	date+subject
a513489	bc4fa09	date+subject
a522403	5f23ddc	date+subject
a53c448	b0da5d8	date+subject
a58ce65	fb0405d	date+subject
a5d2ef7	4848d5a	date+subject
a5da53d	57345fd	date+subject
a5db58d	8067364	date+subject
a5ec60e	02f804e	date+subject
a6209c2	6fbb5e0	date+subject
a6385db	5a6501c	date+subject
a69fee0	572a5d4	date+subject
a6cda13	43ecbcb	date+subject
a6d0261	11e622c	date+subject
a709d7c	7321709	date+subject
a77264b	7c557fa	date+subject
a7935be	c63e695	date+subject
a79ad4f	aeb0adf	date+subject
a7b4057	9677126	date+subject
a801e2c	13537ab	date+subject
a812463	56938ef	date+subject
a822b65	aab6ffd	date+subject
a832f0b	1728cad	date+subject
a8582b8	c2da03d	date+subject
a8af69f	760fd1d	date+subject
a8c38cb	51b3ea2	date+subject
a93e39d	3fd5c8c	date+subject
a94e122	f1649b9	date+subject
a97b658	beed69f	date+subject
a9a6c03	49abc57	date+subject
a9bcf08	057246d	date+subject
a9be755	4bd5115	date+subject
a9e425f	6bc04a2	date+subject
aa02b56	4a3abbe	date+subject
aa0dd30	905783b	date+subject
aa18fcb	5b2a908	date+subject
aa282cf	913c1ff	date+subject
aa2b75d	59a280c	date+subject
aa40fcc	c084d72	date+subject
aa72c6f	4e8c38f	date+subject
aa7aeed	81d485a	date+subject
aabcd81	56924e5	date+subject
aadea6c	1e72d0e	date+subject
ab0a99a	b2c2a12	date+subject
ab47557	f2dc01f	date+subject
ab5f357	8e49569	date+subject
ab90c74	4ed0b3c	date+subject
abf1a57	501c862	date+subject
ac3bf77	082d595	date+subject
ac44a81	6271cb7	date+subject
ac8a43e	cac75e1	date+subject
ac9fed9	37883ec	date+subject
aca093c	98dc43f	date+subject
acab64d	8e53d69	date+subject
acb2e2a	039c1f2	date+subject
acca901	5176ccf	date+subject
acd3982	6db300d	date+subject
acd7a3f	1a06c5b	date+subject
acfadc6	c6bba67	date+subject
ad1972c	1466444	date+subject
ad224ac	fa45dfc	date+subject
ad313e3	fd466e3	date+subject
ad695ce	e3a9047	date+subject
ad9e541	e98978b	date+subject
adaa7cc	cd761fe	date+subject
add505a	bd8294e	date+subject
ade1035	be69808	date+subject
ade604a	e67ff5a	date+subject
ae4209c	6f48c5c	date+subject
ae56c18	404c57b	date+subject
ae70384	70da727	date+subject
ae90e5a	f96d173	date+subject
af15a69	cb5adbd	date+subject
af3c48b	c4bfa37	date+subject
af43330	298d4e0	date+subject
af63235	fee9e04	date+subject
af7ab88	6ad9f33	date+subject
af97825	950daca	date+subject
af99429	f573d8e	date+subject
afa7012	df45bde	date+subject
afb5c8d	5fc56b3	date+subject
afb5e1f	f6db27f	date+subject
afbf9e6	b72b68d	date+subject
afcddbe	b4d146b	date+subject
afdb865	95e7130	date+subject
affc0cf	100d3d4	date+subject
b00db95	80e6e29	date+subject
b05ea92	ea4f20b	date+subject
b05f618	5b2526d	date+subject
b070e38	516e4b8	date+subject
b07dd33	ff37f52	date+subject
b0820b4	8557ef3	date+subject
b0a5152	18e1ef8	date+subject
b0cff25	d24200f	date+subject
b0dd1c9	eec10a9	date+subject
b106906	a17bbae	date+subject
b107c49	f610ccc	date+subject
b11918f	4e0e451	date+subject
b121b88	a5dbe1c	date+subject
b12ef04	129de29	date+subject
b136cdc	56cfb79	date+subject
b140c7e	d0ec559	date+subject
b1467b7	fc4b427	date+subject
b1558ec	1db917a	date+subject
b19c0f6	63fc246	date+subject
b1c7677	55c0b1a	date+subject
b1fd5d3	e007927	date+subject
b2039eb	7d7a728	date+subject
b26718e	d8bc5a4	date+subject
b26892d	ef817d3	date+subject
b2807a3	f33054b	date+subject
b28eb5e	bb109e1	date+subject
b292435	26e937a	date+subject
b2d078c	fa72b98	date+subject
b2d0cbe	ea10d48	date+subject
b33c1b1	e6f25d9	date+subject
b359571	2383900	date+subject
b380623	d52af8f	date+subject
b38dfd4	d341c7c	date+subject
b3d9260	a02aa11	date+subject
b41e060	7436269	date+subject
b4217a3	85ba8de	date+subject
b4343af	4b57c97	date+subject
b494a67	70966e0	date+subject
b4a353b	808eb6a	date+subject
b4b723e	905c89c	date+subject
b4ba3bd	ddd530b	date+subject
b503934	af76c95	date+subject
b53c7e0	860d00e	date+subject
b55824d	fbb4120	date+subject
b5943f0	4732fd4	date+subject
b595682	6ddd1cb	date+subject
b5bc1dd	88be0f3	date+subject
b5e113f	76fbb6d	date+subject
b5ef013	f36c224	date+subject
b6202be	145f755	date+subject
b6346b7	acf3a7f	date+subject
b64fc6c	1af21cf	date+subject
b6776e9	d79c237	date+subject
b690c2e	22c7dee	date+subject
b6d56ac	dc6c2b2	date+subject
b6e790a	da2bf3c	date+subject
b702983	de943f2	date+subject
b70e1aa	4bc9b1d	date+subject
b75024d	887b56d	date+subject
b76914b	1843798	date+subject
b7ee1b6	4ca18c3	date+subject
b801003	51fb177	date+subject
b818d81	82da6fd	date+subject
b88649c	77e44c9	date+subject
b886f27	a6fe39e	date+subject
b8b29e9	cf9c761	date+subject
b8b315e	f2587fc	date+subject
b8e8461	91fc1b9	date+subject
b9209ed	8b78311	date+subject
b92490f	4ddc4ea	date+subject
b9641c8	4b328fa	date+subject
b994b43	c78ed62	date+subject
b9dbdc5	bdfd6c8	date+subject
b9ecabe	65b4a08	date+subject
b9f4a20	c3dbb68	date+subject
ba1cc8b	036f7de	date+subject
ba49551	35a805c	date+subject
ba621f5	00e4a2f	date+subject
ba7e486	d049f12	date+subject
baa7e0f	88ab67b	date+subject
bafa233	c5466f5	date+subject
bb497d7	f31c90a	date+subject
bb82d5c	738f8b5	date+subject
bb987de	91a9b2a	date+subject
bbba8a2	beeb752	date+subject
bbbf0af	91cbf9c	date+subject
bc04a49	5e6a2e3	date+subject
bc096dd	9768653	date+subject
bc26cce	de873cc	date+subject
bc80263	bc29079	date+subject
bc9e8e7	3d2b520	date+subject
bcad746	e985619	date+subject
bcbf89b	dfd15b1	date+subject
bcf6453	d6fe39e	date+subject
bd13bd0	952add1	date+subject
bd9b16b	0d8621d	date+subject
bdb75f2	dee4d0e	date+subject
bdd197d	d946bd8	date+subject
bddcadb	f053bc5	date+subject
be2a8b9	6b176b1	date+subject
be63f3f	9302bfd	date+subject
be99ee3	a1e527b	date+subject
bea8948	014cb7f	date+subject
bec3be3	f368d62	date+subject
bed5ed9	21c72eb	date+subject
bef5a46	7c8d660	date+subject
bf1c0fb	2ddb6bd	date+subject
bf2de34	5d62022	date+subject
bf3076a	79fbf11	date+subject
bf5b59f	ac2177e	date+subject
bfaa67c	ca6ccb1	date+subject
bfec991	2778f7a	date+subject
c016171	963d0e3	date+subject
c03aaaa	aeaa28a	date+subject
c042039	93f5567	date+subject
c064d6f	c4f2b63	date+subject
c07ab72	edf2193	date+subject
c07c6f9	4f27bee	date+subject
c08f6a1	46c4c17	date+subject
c0b20af	ca8a5e7	date+subject
c0fe6e4	1a40444	date+subject
c108585	f76fe7b	date+subject
c1784dc	ffe4da0	date+subject
c1864cd	385464a	date+subject
c1b2681	cb437e7	date+subject
c1e5d7d	d49d57d	date+subject
c1eb12b	3956ca8	date+subject
c1eb6b7	34906ea	date+subject
c1ef00a	64a8a5a	date+subject
c1f8c8e	00780b1	date+subject
c21359f	f744625	date+subject
c223e50	16882d4	date+subject
c2428b3	c4916af	date+subject
c253181	b736aa7	date+subject
c25fd7b	bde19b1	date+subject
c2993bf	c202c6e	date+subject
c2a2f41	528d0b6	date+subject
c2b16bc	4ab6d84	date+subject
c2c1e22	df893e8	date+subject
c2c8c9c	8d88202	date+subject
c2d0901	0b34df7	date+subject
c2d0ef6	2708a74	date+subject
c310c07	576a5f8	date+subject
c32dd73	db0e5d0	date+subject
c34753e	0565d5b	date+subject
c34c180	0e246cc	date+subject
c3529b8	0fa6f6e	date+subject
c36b81d	b2753dd	date+subject
c3cf6fa	2f5c23e	date+subject
c3e917b	84469d7	date+subject
c40a77d	4af752b	date+subject
c418ef3	eaeded1	date+subject
c431147	1f3c14b	date+subject
c4c7507	e20b788	date+subject
c4f8f00	88cdde5	date+subject
c54b621	2a04277	date+subject
c55e6db	9be3fad	date+subject
c594e1e	c8cf7cb	date+subject
c5aadf8	cad012b	date+subject
c5ecc5b	efbe878	date+subject
c5f804b	d738a6f	date+subject
c60412c	2299fda	date+subject
c64476a	b22418b	date+subject
c65a489	15f3f4a	date+subject
c695790	d4bcbe0	date+subject
c696ec1	952ddee	date+subject
c69caf8	664dd97	date+subject
c6a2be8	7dae3df	date+subject
c6b3119	7eaae2d	date+subject
c6c41b8	d251ff7	date+subject
c6ef610	3b0ab72	date+subject
c72801a	92b9d75	date+subject
c72de6e	4307dfb	date+subject
c732aaa	cdb115a	date+subject
c74bb18	fa339ad	date+subject
c754b29	444f1c9	date+subject
c7b41d3	ac1b8f2	date+subject
c7c4ffd	f22fa98	date+subject
c7e251a	4614b4e	date+subject
c7f9ec8	76d2d3b	date+subject
c80e483	dbc153d	date+subject
c825bc7	21ac8cf	date+subject
c85ac11	4f87a92	date+subject
c88d29a	28c0c60	date+subject
c8a5bf9	69255eb	date+subject
c8e1011	6060897	date+subject
c8f0209	8ac78e3	date+subject
c91faf3	f2a6f5b	date+subject
c939abe	afe94c0	date+subject
c95b675	3246e48	date+subject
c9ebe02	6fe8b17	date+subject
ca055db	62fde6b	date+subject
ca5349a	712b04e	date+subject
ca6c368	fb1fa50	date+subject
ca8a7f3	1d6a6ea	date+subject
cacb172	1ac51d8	date+subject
cad38dc	1270917	date+subject
cb0144b	177084f	date+subject
cb0cd40	30aae47	date+subject
cb0ef64	ba93eef	date+subject
cb5ccb3	ce7465a	date+subject
cba0dbb	073a11d	date+subject
cbabc5e	ce0df8f	date+subject
cbc3dd8	45203bb	date+subject
cbd2679	adc0956	date+subject
cbfb8a0	de3090e	date+subject
cc16f4c	b9662eb	date+subject
cc32a96	ca19dec	date+subject
cc401c9	160d13a	date+subject
cc46034	f08238e	date+subject
cc4ac0b	e0cbff0	date+subject
cce8fc0	3d6e146	date+subject
cd0610a	cde478c	date+subject
cd28c67	65dca39	date+subject
cd2f153	ed7b585	date+subject
cd67fbf	23140c9	date+subject
cdb67a0	cd903d9	date+subject
ce1482a	63f2449	date+subject
ce8857e	7f36a3a	date+subject
cee189e	2dfdf84	date+subject
cefd93e	feafce0	date+subject
cf05757	f0146e9	date+subject
cf0605c	86fc775	date+subject
cf1aab8	8339c9f	date+subject
cf31ca5	ff18000	date+subject
cf369dc	8a337b9	date+subject
cf692b2	4caadd1	date+subject
cf9e2ab	aa7aef8	date+subject
cfeb1cc	97d7e9d	date+subject
d009522	e72cce9	date+subject
d09aece	f95a524	date+subject
d0beb01	20eb657	date+subject
d103617	8b5bb0c	date+subject
d14563e	1dab44a	date+subject
d187706	3102abb	date+subject
d1930fc	c579e23	date+subject
d19bec6	064ac31	date+subject
d1d7976	4f150ee	date+subject
d1f48da	b87b1a4	date+subject
d1f4c13	2c8884e	date-only(UNIQUE-SECOND)
d217eef	f683efd	date+subject
d26f99a	072b1ef	date+subject
d303594	5b2618e	date+subject
d30d215	db5137f	date+subject
d34e364	fcf7293	date+subject
d399a39	8185013	date+subject
d3b96d9	6f9b6ff	date+subject
d3bf3a3	08b39d2	date+subject
d3e2868	92479f3	date+subject
d402f6c	529dd14	date+subject
d422fd8	1aadf3d	date+subject
d43c079	1ce7210	date+subject
d44493f	4b3ab2a	date+subject
d44fedb	7c48f34	date+subject
d45f3a1	a512b4f	date+subject
d472f53	c156658	date+subject
d49e219	4a88b24	date+subject
d4c8f62	96fe342	date+subject
d4fa483	03e81e8	date+subject
d4fbea8	f9fc0c0	date+subject
d4fd8c7	275a472	date+subject
d4fe922	80d1409	date+subject
d51ac77	880a784	date+subject
d52a9bb	26421b2	date+subject
d52e556	940eb3a	date+subject
d567ca4	dac97c2	date+subject
d58da67	57c762b	date+subject
d618178	3d28f15	date+subject
d624c9c	161937b	date+subject
d6684d6	77fe5cb	date+subject
d713c95	9dd86e3	date+subject
d71a59f	c41c498	date+subject
d762dbc	2deadc2	date+subject
d77831c	8babca7	date+subject
d78ce65	c779c92	date+subject
d79d7dd	dce7a88	date+subject
d7a19f8	b345063	date+subject
d7a37d5	2217128	date+subject
d7b638d	964260a	date+subject
d7d01a1	4f3243b	date+subject
d7d1d6a	69825b6	date+subject
d81801b	3422d43	date+subject
d850d78	351b430	date+subject
d855e9b	64057c4	date+subject
d85e13a	2f2aee9	date+subject
d87c57b	a6ccf63	date+subject
d8946f3	18a09e4	date+subject
d8ab411	d8296a9	date+subject
d941371	c834502	date+subject
d96de83	a43ea21	date+subject
d989028	63afa56	date+subject
d99842a	1f9d2c0	date+subject
da168dc	3980486	date+subject
da39120	910d29a	date+subject
da40efc	066db2d	date+subject
dafb013	6a1e60f	date+subject
db1c6e5	51a00ad	date+subject
db3e26a	e0084c6	date+subject
db7e335	437f2da	date+subject
db8c4dc	73c1e22	date+subject
db908bc	1161ad2	date+subject
db95007	7ddbe89	date+subject
dc1b0a9	30eace9	date+subject
dc483f5	70eb854	date+subject
dc575da	75c35c3	date+subject
dc7e66e	f2f39f0	date+subject
dc8469a	a5f60f4	date+subject
dc9b786	66eb9c7	date+subject
dca1ca2	a6b4b3b	date+subject
dcb39eb	a38c630	date+subject
dd0a7e1	655c1f6	date+subject
dd16962	09d0abc	date+subject
dd16b65	1a0b6bc	date+subject
dd1ac31	f78b60a	date+subject
dd43665	abd8d65	date+subject
dd8863e	ae1e9f5	date+subject
ddb9693	719d0d5	date+subject
ddda854	90e4f88	date+subject
dddfba5	e4e3c68	date+subject
dde278b	b5891cf	date+subject
de00db3	0b2121e	date+subject
de25ad8	8158a63	date+subject
de3415c	0d35067	date+subject
de55f83	7f88b3f	date+subject
de6322c	fb9f164	date+subject
de689b8	ee64e92	date+subject
debdc20	f5a4cc5	date+subject
dec7872	bd0cf34	date+subject
def9e3e	1558171	date+subject
df011f9	0c22211	date+subject
df47e94	c109cb5	date+subject
dfb1c6d	4aa4893	date+subject
dfb7ef8	3c26412	date+subject
dfdb25f	7d1bd88	date+subject
dfde114	712502d	date+subject
dfee5c0	29f03b0	date+subject
e0189a4	094faf8	date+subject
e01b13d	5f8d41f	date+subject
e02e6f1	8a01ea3	date+subject
e03253b	24e33a3	date+subject
e065637	fef13b8	date+subject
e069801	ce16552	date+subject
e0c1326	668973a	date+subject
e0c8e25	d0ad797	date+subject
e153b23	6b9185f	date+subject
e159f7c	24e48c7	date+subject
e161b11	d60ac07	date+subject
e18a7ab	9b3d21c	date+subject
e18b32a	1d4f9a1	date+subject
e1a1a3b	6066648	date+subject
e1cb4e0	f299449	date+subject
e20270a	23609eb	date+subject
e21dd45	e2acb25	date+subject
e245dd3	1474bd6	date+subject
e2795d8	c428e06	date+subject
e2da25c	eb0499b	date+subject
e2e62ee	28abc21	date+subject
e2e966b	592dfc4	date+subject
e302b25	c0466e8	date+subject
e30fb22	a980bf9	date+subject
e39a454	6b60ab0	date+subject
e3d38b1	6666696	date+subject
e3dd724	2b51705	date+subject
e3ea8f1	66ab75d	date+subject
e3ff06f	3acc18d	date+subject
e43d0aa	cc53b2e	date+subject
e4407fb	b849f06	date+subject
e45fd09	f20e1ab	date+subject
e48090f	4f6cbb7	date+subject
e4890ce	c88baa1	date+subject
e4a038b	f583c5e	date+subject
e4a5174	7db0a89	date+subject
e4b3128	fc217e7	date+subject
e54edf3	e5fec90	date+subject
e585a6d	9ed14da	date+subject
e62f00f	0fcb1c8	date+subject
e640d87	9cd1fee	date+subject
e66b3d8	baeeae9	date+subject
e66c985	3740672	date+subject
e67a762	201a1cd	date+subject
e6bab83	8f458c7	date+subject
e6d91a0	088de37	date+subject
e6ee627	e77daa8	date+subject
e701f78	ee96bbc	date+subject
e71e9a3	ff6cef9	date+subject
e71ed9d	d2da0ec	date+subject
e72aedc	12787fc	date+subject
e72ee8c	6d21b81	date+subject
e749275	9af511d	date+subject
e767fbe	a634489	date+subject
e7c76ca	4efed38	date+subject
e807ed9	d7f45c3	date+subject
e8088f1	ed9fd95	date+subject
e82db30	57a6240	date+subject
e85b7c1	d34da9c	date+subject
e88e135	1e50c8f	date+subject
e938f3b	95157a9	date+subject
e954c81	9d16dae	date+subject
e96577a	ccdee51	date+subject
e99c720	4148b03	date+subject
e9a3f6f	8dc2449	date+subject
e9f6ddb	4126cca	date+subject
ea069e1	6cc3dd0	date+subject
ea0f1aa	357b42d	date+subject
ea0fc4c	d247002	date+subject
ea1a0dd	7eaa9f4	date+subject
ea1a721	8bc1c54	date+subject
ea26bf0	b5e5db8	date+subject
ea7e3ab	42e695a	date+subject
ea918f5	2ac7d78	date+subject
eaa19e7	59c288d	date+subject
eabc581	0a6cdfb	date+subject
